ID|COUPONCODE|COUPONTYPE|CREATED_AT|CUSTOMERNAME|CUSTOMERREVIEW|GROSSMARGIN|ORDERTYPE|PAYMENTTYPE|AMOUNT|SERVINGTIME|TXNID|PRODUCT_ID|STORE_ID|CUSTOMER_ID
35335866|BOGO|National|2019-09-10 10:32:35.000000|Fiona McLean|3|2.92|drive-thru|Paypal|9.92|91|X4ZINWPR3N|4043|8566|3976
33931012||One-time Personal|2019-01-19 10:14:33.000000|Nathan Smith|3|0.72|call-in|Apple Pay|3.72|460|23PKHF0FFG|4083|8173|2569
34425678|5%OFF|National|2018-04-12 08:08:56.000000|Brandon Kerr|5|2.27|call-in|Paypal|3.27|101|4XRPM8KO5I|4191|8237|1988
34942974|10%OFF|One-time Personal|2018-07-31 13:42:45.000000|Tracey Blake|3|0.14|in-store|Debit Card|7.14|212|7TTKCWAJCK|4045|8572|835
34998745||Multi-Use Personal|2018-10-21 12:03:26.000000|Sally Underwood|3|0.84|mobile-app|Apple Pay|7.84|114|NQ7FTXHXR3|4014|8565|401
37308005||Multi-Use Personal|2019-08-02 08:11:02.000000|Adam Dowd|1|4.44|drive-thru|Paypal|8.90|125|PF44CS1B0Q|4451|8842|2771
34691608|5%OFF|Regional|2019-05-05 14:21:05.000000|Brandon Sanderson|5|1.09|mobile-app|Debit Card|3.09|115|N9F7O0MVCD|4203|8152|845
34974748|10%OFF|National|2018-09-09 07:21:11.000000|Adam Duncan|3|0.72|call-in|Gift Card|6.72|431|ISKP5DI0RT|4030|8600|2183
35063784|BUY5GET1|National|2019-01-27 12:59:54.000000|Una Howard|4|2.32|call-in|Paypal|8.32|336|FHNRUQFGCS|4034|8632|2116
33239920|10%OFF|One-time Personal|2014-02-05 08:11:46.000000|Isaac Fraser|3|1.00|mobile-app|Gift Card|2.00|454|94323COSRQ|4543|8341|2947
35274561|BUY5GET1|One-time Personal|2019-07-30 07:07:27.000000|Dominic Bower|2|2.60|drive-thru|Debit Card|9.60|537|9X56T81A6S|4043|8657|2107
35220599||Regional|2019-06-28 14:04:49.000000|Felicity Ball|1|1.48|in-store|Stripe|8.48|416|PY697JO4WN|4043|8608|3586
39554504|BOGO|Multi-Use Personal|2018-04-29 10:47:19.000000|Joshua Watson|5|2.30|in-store|Gift Card|5.30|357|RFHXM6QS8F|4490|8518|2661
37325806|10%OFF|One-time Personal|2019-08-18 10:08:21.000000|Neil Forsyth|1|4.00|drive-thru|Apple Pay|8.45|215|RBCPT0IBQJ|4445|8539|2614
34566425|BOGO|National|2018-12-15 10:26:02.000000|Grace McDonald|5|1.89|in-store|Credit Card|8.89|48|AUNJTSTE6W|4211|8405|2058
39087780|BOGO|National|2018-03-19 12:41:08.000000|Thomas Mills|1|1.04|call-in|Credit Card|5.04|83|JT13X5PX7A|4512|8826|3838
35860960|BUY5GET1|Regional|2019-03-28 11:01:00.000000|Jack Clark|4|0.66|drive-thru|Gift Card|6.66|407|DUNDTMSC8O|4524|8710|2857
38614430|BUY5GET1|National|2019-06-28 09:13:11.000000|Wanda Tucker|5|4.05|mobile-app|Credit Card|8.05|44|90TIVIDFV6|4329|8702|1257
34904926|BUY5GET1|One-time Personal|2018-06-11 10:01:18.000000|Benjamin Kelly|4|1.52|in-store|Cash|2.52|525|Z9587O4JRL|4038|8586|2320
34870767|BUY5GET1|National|2018-04-15 09:40:31.000000|Irene Mitchell|2|1.36|call-in|Debit Card|2.36|182|ZA1HM7KYKK|4038|8562|3931
34846977||Regional|2018-02-13 14:49:33.000000|Dorothy May|2|3.44|mobile-app|Debit Card|7.44|290|BQKX0HOUC6|4025|8600|1574
35075548||National|2019-02-13 16:04:09.000000|Joanne Thomson|1|2.05|call-in|Cash|6.05|444|3X1ECQWXPW|4019|8591|1575
35233172|10%OFF|One-time Personal|2019-07-07 07:50:33.000000|Leah Churchill|4|2.16|drive-thru|Paypal|8.16|42|JD2K8094LA|4031|8571|2779
39142140|10%OFF|One-time Personal|2018-07-18 14:59:11.000000|Austin Davies|1|0.90|drive-thru|Paypal|6.90|422|PL1GHA4UB4|4507|8106|1811
34980546|BOGO|National|2018-09-19 16:53:17.000000|Carl Wilson|3|1.63|call-in|Google Pay|7.63|150|78NMSFE6H6|4029|8570|3764
37490480|BOGO|One-time Personal|2019-01-20 10:12:49.000000|Frank Baker|1|1.62|drive-thru|Gift Card|7.62|473|TS9CR7OVD9|4397|8686|3289
34637455|BUY5GET1|Regional|2019-02-22 15:24:56.000000|Carl Grant|2|2.68|in-store|Debit Card|9.68|510|Z1OT7IWILL|4207|8323|1137
39296617|10%OFF|Regional|2019-03-17 16:32:38.000000|Sonia Clark|1|0.12|drive-thru|Cash|4.12|340|0NOT84RUIE|4516|8705|844
35260694|BOGO|National|2019-07-23 11:53:18.000000|Kevin Rampling|1|0.63|drive-thru|Cash|7.63|115|TQRPCYC4DB|4041|8630|2121
36924050|5%OFF|Regional|2018-01-30 07:09:21.000000|Sam Davidson|4|1.60|drive-thru|Stripe|3.08|439|LIJXUBDGWI|4448|8468|2976
34533374|5%OFF|Multi-Use Personal|2018-11-09 09:11:53.000000|Jake Reid|2|3.08|call-in|Google Pay|10.08|366|Q9044Y5UG7|4206|8154|1291
35119377|BUY5GET1|Multi-Use Personal|2019-04-11 13:43:20.000000|Trevor Chapman|2|0.05|drive-thru|Credit Card|1.05|161|OTVWLUFKU2|4039|8569|3503
34052999|BOGO|One-time Personal|2019-05-02 15:52:49.000000|Joanne Powell|5|0.40|in-store|Debit Card|2.40|326|1B1ZU2YYW5|4079|8467|1756
33802514|BOGO|One-time Personal|2018-09-06 12:00:19.000000|Vanessa Ince|5|0.14|mobile-app|Google Pay|1.14|71|BWDYXGMJ0C|4075|8484|2513
40037814|10%OFF|National|2019-07-24 13:50:43.000000|Kylie Lawrence|1|0.44|drive-thru|Google Pay|2.44|277|W9WOAI49SD|4476|8564|2751
35237872||National|2019-07-10 15:38:22.000000|Christian Coleman|4|0.07|mobile-app|Credit Card|7.07|231|LI266O4E2K|4045|8582|1294
34496458|BUY5GET1|National|2018-09-10 16:34:21.000000|Abigail Henderson|3|3.25|drive-thru|Google Pay|6.25|472|CNIFYDWGR0|4176|8106|144
33703589||National|2018-04-11 10:46:15.000000|Robert Quinn|3|1.69|mobile-app|Credit Card|3.69|72|DE60NT6P0C|4080|8431|3659
34667815||Multi-Use Personal|2019-04-03 07:37:03.000000|Neil Smith|2|0.87|in-store|Paypal|3.87|185|G7I7ICLCE7|4189|8133|2646
36768871|5%OFF|Regional|2019-07-09 14:11:00.000000|Emma Bell|3|0.08|in-store|Debit Card|8.08|128|66YMG744ZW|4104|8419|3537
36072898|BUY5GET1|Multi-Use Personal|2019-06-29 12:21:49.000000|Anne Wilkins|5|1.05|call-in|Google Pay|5.05|202|AEMZ3H1JS7|4547|8759|1147
33159847|BUY5GET1|Regional|2016-03-07 12:02:54.000000|Emily Wright|2|0.00|drive-thru|Debit Card|6.00|39|4I4GYYL297|4225|8400|2637
34509787|5%OFF|Regional|2018-10-06 12:11:16.000000|Warren Poole|2|0.84|mobile-app|Stripe|7.84|527|0SPDCA7X00|4214|8443|1799
35227729|10%OFF|Multi-Use Personal|2019-07-03 15:08:31.000000|Joe Butler|4|1.33|mobile-app|Apple Pay|3.33|250|XOHO0JR4WV|4011|8590|2227
34138026|BUY5GET1|Multi-Use Personal|2019-07-07 12:15:12.000000|Megan Hardacre|5|0.28|call-in|Cash|2.28|159|QCCVRVG7YP|4081|8220|668
35577753|5%OFF|Regional|2018-08-02 07:55:41.000000|Alexander Bower|2|2.24|in-store|Paypal|6.24|218|D0111G7J7N|4526|8681|866
35872222|BUY5GET1|Multi-Use Personal|2019-04-05 12:09:33.000000|Mary Jackson|2|0.00|drive-thru|Apple Pay|5.00|461|5XS6OLX82M|4561|8708|3035
39851035|BOGO|Multi-Use Personal|2019-03-12 14:56:16.000000|Dominic Bower|5|0.06|in-store|Debit Card|3.06|409|4M18VJRGN7|4495|8456|2107
34584586|BUY5GET1|National|2019-01-03 12:31:23.000000|Warren Lawrence|4|0.48|mobile-app|Debit Card|6.48|467|OSOHQ00H78|4009|8103|3275
35016600|BOGO|One-time Personal|2018-11-20 12:08:57.000000|Nathan Graham|4|0.96|call-in|Stripe|6.96|478|IZK08T4CXH|4033|8619|2469
36822889|BOGO|Regional|2019-08-08 10:52:39.000000|Rachel Rampling|4|1.12|call-in|Cash|8.12|444|LMHLUNUAJH|4131|8243|1167
34464970||One-time Personal|2018-07-10 10:14:14.000000|Julia Churchill|3|1.48|call-in|Apple Pay|3.48|23|YAGGRZTHBT|4204|8425|594
34657075|BOGO|Multi-Use Personal|2019-03-18 13:53:07.000000|Irene Hudson|5|1.19|mobile-app|Stripe|8.19|338|URN1SXC3ZY|4214|8263|221
33930970||Multi-Use Personal|2019-01-19 10:13:35.000000|Frank Churchill|4|1.45|call-in|Debit Card|3.45|224|CZQA2WHKRE|4076|8329|3886
34780967|10%OFF|One-time Personal|2019-08-27 09:19:03.000000|Alan Forsyth|2|2.70|mobile-app|Paypal|7.70|466|Y97ZWR3DPM|4185|8093|3206
34491664|5%OFF|Multi-Use Personal|2018-09-03 09:31:07.000000|Deirdre Hill|2|0.00|call-in|Debit Card|4.00|8|J60UWZY3L9|4177|8418|9
35669069|10%OFF|Multi-Use Personal|2018-10-16 09:06:17.000000|Donna Fraser|2|1.35|mobile-app|Credit Card|6.35|229|YV5D5J03L5|4560|8768|3646
36463903|10%OFF|National|2018-08-03 17:11:27.000000|Natalie Abraham|3|3.62|mobile-app|Gift Card|10.62|29|8KI5UVY9CG|4115|8519|1357
33847416|BUY5GET1|One-time Personal|2018-10-29 14:59:21.000000|Jennifer Powell|2|1.30|drive-thru|Stripe|3.30|336|ROTL2NAD0L|4080|8359|3819
36949348|10%OFF|One-time Personal|2018-04-07 15:15:18.000000|Nicholas Nash|5|1.87|in-store|Credit Card|7.87|418|WWGM5NYVSL|4464|8197|2146
34011291|BOGO|Multi-Use Personal|2019-04-01 13:45:19.000000|Megan Miller|1|1.84|call-in|Gift Card|3.84|102|PSP963M6LC|4080|8141|2807
35134530||Regional|2019-04-27 09:32:26.000000|Andrea Vance|2|0.06|mobile-app|Paypal|2.06|44|7EHXDJZOJ2|4012|8610|745
34822120|BOGO|Regional|2017-11-24 08:53:36.000000|Donna McGrath|3|1.33|in-store|Cash|8.33|29|2TO7X0PPUK|4045|8610|1440
38207902|5%OFF|Regional|2018-09-12 11:29:00.000000|Heather Howard|4|0.96|call-in|Credit Card|4.96|498|SAGFQH5CMG|4330|8923|1867
33793269|BOGO|One-time Personal|2018-08-28 16:07:53.000000|Steven King|4|0.36|mobile-app|Paypal|3.36|560|0NPMZT8JXJ|4082|8501|3528
35778114|10%OFF|One-time Personal|2019-01-21 12:07:15.000000|Olivia Walsh|5|0.63|call-in|Stripe|7.63|196|P5LJKP3LUU|4570|8693|2664
34635021||Regional|2019-02-20 10:06:02.000000|Hannah Sharp|4|0.07|mobile-app|Cash|7.07|273|HCMBGW3OL7|4005|8277|1782
38688422|BOGO|Multi-Use Personal|2019-07-27 10:55:25.000000|Joshua Marshall|3|1.39|mobile-app|Google Pay|3.39|520|EIEI2SYAAY|4348|8113|3862
33164065|BOGO|National|2017-09-21 16:34:50.000000|David Fraser|1|0.00|call-in|Gift Card|6.00|398|60P499ZZZR|4097|8711|3933
37610965|10%OFF|Regional|2017-11-18 16:57:04.000000|Zoe Bond|3|1.91|drive-thru|Paypal|7.91|501|JENF2NGTOH|4062|8058|281
38440194|5%OFF|One-time Personal|2019-04-08 15:16:58.000000|Chloe Vaughan|3|0.13|drive-thru|Stripe|1.13|207|FA9ASW93EF|4271|8976|3784
33794645||National|2018-08-30 17:41:08.000000|Amy Rutherford|3|0.30|call-in|Debit Card|2.30|506|OLH0QZEMOT|4078|8474|3703
35365456|BOGO|Regional|2017-11-09 10:01:00.000000|Justin Ellison|5|2.05|drive-thru|Apple Pay|6.05|461|BX9C0IDCX1|4547|8780|3785
34202237|10%OFF|National|2019-08-25 13:33:16.000000|Chloe Bond|1|0.28|mobile-app|Gift Card|2.28|525|SKTQLDTDUL|4078|8459|531
35586120|5%OFF|National|2018-08-07 19:00:01.000000|Jonathan Campbell|3|0.10|mobile-app|Google Pay|2.10|535|5C4FN1FWF7|4522|8754|2468
34735202||Regional|2019-06-29 12:06:01.000000|Owen Wilson|3|0.35|drive-thru|Debit Card|5.35|344|XJ03TBPLMJ|4187|8090|83
35617844|5%OFF|Multi-Use Personal|2018-08-27 16:59:42.000000|Christopher Martin|1|2.74|in-store|Paypal|7.74|71|O8VDV70J1K|4559|8756|916
38890197|BOGO|One-time Personal|2018-09-04 14:47:27.000000|John Greene|2|1.90|call-in|Debit Card|6.89|84|RR589FJHAE|4473|8385|1419
33904893||One-time Personal|2018-12-24 15:13:57.000000|Rebecca Morgan|5|0.06|drive-thru|Credit Card|2.06|132|MZSQFNUZE2|4079|8187|949
35717654||One-time Personal|2018-11-29 17:32:50.000000|Nicola Arnold|2|0.46|mobile-app|Google Pay|2.46|463|RCXCDVA0KF|4557|8746|3256
35183100|BOGO|One-time Personal|2019-06-02 17:46:02.000000|Natalie Forsyth|3|0.26|in-store|Stripe|2.26|22|7TT77MMPI2|4024|8660|2036
39317920||Regional|2019-04-08 14:13:08.000000|Christian Clarkson|2|0.44|drive-thru|Cash|2.44|392|E4FGM3DIOM|4504|8267|1650
34754745|BUY5GET1|National|2019-07-25 10:01:57.000000|Mary King|3|1.96|call-in|Paypal|8.96|598|TVN3BFUXQT|4180|8516|3003
33817817||National|2018-09-25 15:32:09.000000|Neil Bell|3|0.63|call-in|Credit Card|7.63|104|H05W39U8UO|4090|8153|3436
34406815|BUY5GET1|National|2018-02-23 14:49:00.000000|Wanda Rampling|3|2.72|mobile-app|Debit Card|3.72|441|302MAPOUM2|4200|8307|3596
37511485|BOGO|National|2019-03-15 07:48:38.000000|Emily Morgan|3|2.50|in-store|Credit Card|7.50|60|MWOALZ5PIY|4405|8178|3157
34487931||National|2018-08-26 10:57:43.000000|Dorothy Payne|5|0.24|call-in|Gift Card|6.24|92|BFUWEF24RQ|4009|8332|834
34368042|BOGO|One-time Personal|2017-11-20 10:27:09.000000|Ryan Mitchell|3|0.20|mobile-app|Apple Pay|1.20|293|ZF8OB8XPVX|4202|8078|1082
34480695|5%OFF|National|2018-08-12 10:39:26.000000|Benjamin Sutherland|5|1.42|in-store|Cash|2.42|212|XD67WWUSXP|4170|8282|3834
38888962|5%OFF|Regional|2018-08-31 15:06:07.000000|Julia Arnold|5|4.97|in-store|Cash|7.87|109|IQ2Q5IRCE1|4472|8909|1898
33787143|BUY5GET1|Multi-Use Personal|2018-08-20 17:05:57.000000|Melanie Martin|5|0.00|drive-thru|Credit Card|1.00|175|OX7DSTB2QT|4075|8287|2442
33764876|BOGO|Multi-Use Personal|2018-07-19 14:59:23.000000|Colin Smith|2|0.77|mobile-app|Google Pay|7.77|499|FVQ4SK0LDT|4087|8465|2634
34055591||One-time Personal|2019-05-03 13:39:01.000000|Felicity Clark|3|0.06|drive-thru|Debit Card|3.06|5|GPUEW1RAHL|4084|8498|1616
34676072|BOGO|National|2019-04-12 09:03:46.000000|Rachel Hart|5|4.00|in-store|Credit Card|10.00|329|G6OU7RDT5X|4007|8129|2977
34668222|10%OFF|Regional|2019-04-03 15:46:09.000000|Ruth Allan|5|0.29|call-in|Google Pay|1.29|549|O300S9E163|4193|8136|2106
37867298|BOGO|Multi-Use Personal|2019-06-07 08:55:16.000000|Theresa Hudson|5|4.98|in-store|Paypal|10.98|246|CX4UWBLQPV|4061|8668|2706
36388214|10%OFF|National|2018-04-24 16:53:56.000000|Justin Vance|5|0.77|call-in|Apple Pay|7.77|502|T7I9ZTACF4|4132|8489|3227
36544986|BOGO|Multi-Use Personal|2018-11-27 12:20:48.000000|Joseph Thomson|4|1.54|in-store|Credit Card|3.54|281|WN2ZUXGMG6|4100|8571|666
36803239|BOGO|One-time Personal|2019-07-29 14:37:16.000000|Una Ball|1|0.58|drive-thru|Credit Card|2.58|296|CFPD2W7UQS|4114|8682|1110
38551823|5%OFF|Regional|2019-06-04 16:36:35.000000|Chloe Quinn|2|0.84|in-store|Cash|6.84|418|I5W7EZLL18|4229|8460|2581
33310805|10%OFF|Regional|2019-04-13 08:59:29.000000|Maria Underwood|4|0.00|drive-thru|Gift Card|5.00|89|GAHMZH4KG6|4322|8188|3282
38591663|BUY5GET1|Regional|2019-06-19 16:12:02.000000|Gabrielle Ross|2|2.35|drive-thru|Gift Card|5.35|192|FCBWZ3IFY7|4362|8966|3367
38411198|BUY5GET1|National|2019-03-18 11:28:01.000000|Donna Hudson|2|3.24|drive-thru|Stripe|6.24|337|1Z496UGFKX|4317|8914|537
39852454||Regional|2019-03-13 15:01:05.000000|Pippa Randall|5|1.45|call-in|Gift Card|6.45|545|Z951UJ2S2T|4498|8591|1127
38313065||Regional|2018-12-22 11:24:11.000000|Rebecca Hamilton|4|4.30|mobile-app|Credit Card|6.30|219|RLBEMT4R6G|4314|8037|2490
34789346||National|2019-09-05 15:59:23.000000|Yvonne Lee|4|2.90|in-store|Credit Card|9.90|277|QNHZ8YGC3I|4206|8324|252
35287840|5%OFF|Multi-Use Personal|2019-08-08 15:56:24.000000|Gabrielle King|2|1.30|drive-thru|Google Pay|5.30|362|QIN48O4ISP|4019|8668|1165
38222150||One-time Personal|2018-09-29 10:40:58.000000|Charles Smith|4|3.33|in-store|Gift Card|8.33|420|ZRT1HR9XAD|4320|8561|909
34850725|10%OFF|Multi-Use Personal|2018-02-24 11:19:26.000000|Paul Davidson|1|1.33|call-in|Credit Card|8.33|202|USXRG99GEU|4044|8605|3855
33969038|BOGO|National|2019-02-22 10:52:28.000000|Ian Parsons|4|1.54|call-in|Stripe|3.54|109|IUH4XLYQZG|4080|8369|712
34541804|BOGO|Regional|2018-11-18 12:06:29.000000|Angela Churchill|4|0.51|in-store|Paypal|3.51|338|HAYCOSL78Y|4189|8413|3350
34669200|BOGO|One-time Personal|2019-04-05 13:01:44.000000|Joanne Edmunds|4|0.52|call-in|Gift Card|2.52|250|OZUC7AHZR1|4199|8132|3961
34353907|5%OFF|National|2017-10-01 17:22:51.000000|Austin Hodges|4|0.63|mobile-app|Cash|7.63|301|SKMUG5EFMU|4211|8507|1685
34356085|BUY5GET1|National|2017-10-10 08:09:49.000000|Carl Grant|5|0.16|call-in|Credit Card|1.16|385|NKIHSBF0Y3|4201|8169|1137
35323101|10%OFF|One-time Personal|2019-08-29 16:54:29.000000|Julia Glover|3|1.75|mobile-app|Debit Card|3.75|487|73DYDE90AQ|4023|8651|654
34461047||One-time Personal|2018-07-02 11:19:32.000000|Heather Burgess|4|4.34|drive-thru|Cash|11.34|343|2OWS3DU9XZ|4218|8321|358
39803475|10%OFF|National|2019-02-01 16:48:53.000000|Stephen Vaughan|1|1.00|call-in|Credit Card|4.00|292|AX2KHCT31R|4493|8778|504
33954514|BUY5GET1|Regional|2019-02-10 16:47:00.000000|Pippa Lyman|2|0.12|mobile-app|Google Pay|2.12|41|0KS99570YW|4079|8473|2307
39500914|BOGO|National|2018-01-05 16:52:18.000000|Isaac Dowd|1|0.00|in-store|Cash|2.00|201|CPF6HNETYY|4477|8899|513
34699456||Multi-Use Personal|2019-05-16 13:54:55.000000|Theresa Dickens|4|2.52|call-in|Stripe|9.52|96|VSLGFAZC41|4207|8489|550
35115853|BUY5GET1|National|2019-04-09 12:34:41.000000|Yvonne Alsop|3|1.68|mobile-app|Gift Card|8.68|210|ZWY7KFIXOY|4014|8671|716
38164986|BOGO|One-time Personal|2018-08-08 14:02:43.000000|Lisa Reid|1|0.54|call-in|Stripe|2.54|335|PHF0FF9AWD|4265|8424|2563
34580612|BOGO|One-time Personal|2018-12-30 11:28:47.000000|Molly Rees|4|0.63|call-in|Cash|7.63|340|57MSQFSR0B|4208|8380|3985
33884121|BOGO|Regional|2018-12-03 17:19:06.000000|Sam Gibson|3|1.75|in-store|Google Pay|3.75|76|1TAKVCFBBO|4080|8197|3714
35141366|10%OFF|Regional|2019-05-03 09:22:05.000000|Joshua Abraham|4|1.04|call-in|Credit Card|5.04|304|5DKS27LAYR|4026|8609|3267
33660599|BUY5GET1|Multi-Use Personal|2018-01-13 15:09:17.000000|Lauren Underwood|4|0.49|call-in|Paypal|7.49|321|142BATCRX5|4089|8287|558
34513524|BOGO|Multi-Use Personal|2018-10-13 16:07:50.000000|Madeleine Powell|3|0.16|in-store|Debit Card|1.16|141|L944KNOO3K|4172|8293|1636
35315660|BOGO|Regional|2019-08-24 17:22:09.000000|Rebecca Lawrence|3|2.47|mobile-app|Google Pay|8.47|169|64N34UK7XU|4032|8662|1548
34154261|5%OFF|Regional|2019-07-20 09:51:21.000000|Brandon Thomson|2|0.24|mobile-app|Apple Pay|3.24|147|S9JM5JGH21|4083|8407|1201
35146214|BUY5GET1|One-time Personal|2019-05-07 11:19:27.000000|Caroline Gray|2|2.81|call-in|Stripe|3.81|246|N7GUW9008K|4037|8661|3313
34920567|5%OFF|National|2018-07-03 11:55:20.000000|Vanessa Wilson|3|2.25|in-store|Apple Pay|6.25|583|7Y7WGAMXIJ|4019|8673|2840
34586628|BOGO|Multi-Use Personal|2019-01-05 07:09:10.000000|William Paige|1|1.78|call-in|Debit Card|3.78|299|3R341WWTFJ|4204|8470|2090
34989884|10%OFF|One-time Personal|2018-10-06 07:30:18.000000|Stewart Smith|5|1.84|in-store|Credit Card|7.84|157|NGB0C2EJ72|4029|8661|3980
35797419|BUY5GET1|Regional|2019-02-06 07:49:03.000000|Julian Baker|4|1.06|in-store|Cash|3.06|82|TB2RNNOAOA|4556|8789|1064
39674964||Multi-Use Personal|2018-10-03 09:18:50.000000|Amelia Bailey|4|1.40|drive-thru|Apple Pay|5.40|587|MWEOBMKS39|4485|8085|3783
34666376||Regional|2019-04-01 16:23:01.000000|Adrian Hill|2|3.19|call-in|Cash|8.19|318|AUV0QO281B|4185|8402|817
33720820|BOGO|One-time Personal|2018-05-10 11:59:38.000000|Joan Jackson|4|0.14|drive-thru|Credit Card|2.14|376|Y5D06EYWTR|4081|8483|2259
38964480||Multi-Use Personal|2019-04-18 10:39:20.000000|Jane Clarkson|1|0.97|in-store|Gift Card|3.68|81|Q553CN4ROF|4469|8267|2812
39162684|BUY5GET1|Multi-Use Personal|2018-08-26 08:11:35.000000|Amy Cornish|3|4.89|mobile-app|Google Pay|10.89|535|5FI12N5KS7|4508|8315|501
34248251|10%OFF|Multi-Use Personal|2019-09-27 16:27:53.000000|Deirdre MacDonald|4|0.21|drive-thru|Gift Card|7.21|139|HBHBMS3AJE|4089|8315|1465
33763627|5%OFF|National|2018-07-18 10:45:14.000000|Amelia Brown|3|0.01|call-in|Gift Card|1.01|100|PHZZYLL8Z0|4075|8465|2398
34554135||Multi-Use Personal|2018-12-02 17:04:19.000000|Julian Johnston|5|2.26|drive-thru|Gift Card|8.26|487|VHL4BL3Y5F|4221|8307|1587
36562950|5%OFF|Multi-Use Personal|2018-12-24 16:47:15.000000|Joshua Thomson|2|1.15|mobile-app|Paypal|3.15|377|E70CZ14S1K|4092|8370|1280
36100170|5%OFF|One-time Personal|2019-07-08 09:19:53.000000|Sonia Nash|1|0.50|drive-thru|Paypal|5.50|485|CEXT53CEU4|4561|8779|2550
33775547|10%OFF|One-time Personal|2018-08-04 12:56:21.000000|Boris Welch|4|0.56|mobile-app|Google Pay|2.56|71|H5GG54TPZJ|4081|8525|3824
34017048|10%OFF|Regional|2019-04-06 10:14:14.000000|Dylan Butler|4|0.20|mobile-app|Gift Card|2.20|448|V2XNKIY7RC|4081|8270|2154
36215052|BUY5GET1|One-time Personal|2019-08-16 14:55:56.000000|Jake Kelly|2|1.40|drive-thru|Credit Card|8.40|19|M6EKQBZOWW|4569|8772|459
39478720|5%OFF|Regional|2017-10-19 08:23:57.000000|Stephen Rutherford|1|0.39|drive-thru|Google Pay|3.39|381|GU4G6G2OHI|4495|8911|1820
37352156|5%OFF|Regional|2019-09-12 12:26:53.000000|Adam Wright|5|2.29|mobile-app|Cash|8.96|254|I2Q3YGOKIE|4437|8409|304
34676261|BUY5GET1|National|2019-04-13 11:52:03.000000|Alexandra Knox|3|2.44|drive-thru|Paypal|9.44|141|JIGXRN0MW6|4179|8479|667
34994710|10%OFF|Regional|2018-10-14 13:59:08.000000|Vanessa Wilson|3|1.47|mobile-app|Apple Pay|8.47|331|FGH6EXPIDU|4042|8647|2840
34973067||Multi-Use Personal|2018-09-06 17:36:16.000000|Joshua Ball|1|2.24|mobile-app|Credit Card|4.24|72|46XQ0S97TE|4022|8615|1334
35237118|BUY5GET1|Regional|2019-07-09 07:28:22.000000|Boris Black|4|2.78|drive-thru|Cash|3.78|504|EBO87NHKKH|4037|8564|1944
34775047|5%OFF|Multi-Use Personal|2019-08-19 14:08:00.000000|Gavin Robertson|3|0.07|in-store|Google Pay|7.07|294|KMO3I5NPRT|4210|8103|1589
34524548|BOGO|Regional|2018-10-31 12:38:58.000000|Pippa Robertson|2|3.16|in-store|Credit Card|10.16|299|STLFHHWCB4|4212|8339|1704
33854910|BUY5GET1|Multi-Use Personal|2018-11-05 09:38:40.000000|James Lambert|2|5.43|drive-thru|Cash|11.43|66|QTBNG8V2PX|4088|8206|333
33798790|5%OFF|One-time Personal|2018-09-02 14:40:36.000000|Jonathan Bond|1|1.39|in-store|Gift Card|3.39|581|A5X0HFQSOO|4076|8209|3849
34364311|BUY5GET1|National|2017-11-09 07:34:18.000000|Connor Mills|2|0.10|in-store|Stripe|1.10|436|RCRL3LLO9P|4172|8411|796
39543370|10%OFF|One-time Personal|2018-04-09 08:23:20.000000|Carolyn Nash|2|0.02|drive-thru|Debit Card|2.02|309|DBFGYO892H|4477|8397|3158
34156937|BOGO|One-time Personal|2019-07-22 12:41:26.000000|Alison Randall|5|0.51|drive-thru|Apple Pay|3.51|145|0VONB1IJ5Y|4083|8195|3192
34550361|10%OFF|One-time Personal|2018-11-28 09:00:23.000000|Dorothy Parsons|5|2.80|in-store|Debit Card|4.80|307|SC951MQQZ0|4182|8530|92
34384633|5%OFF|National|2018-01-04 10:34:00.000000|Joan Forsyth|2|2.56|in-store|Apple Pay|7.56|437|OL3ZX09769|4185|8106|329
33710965|BOGO|Multi-Use Personal|2018-04-25 17:50:02.000000|Mary Nash|4|0.84|call-in|Credit Card|7.84|354|51BPWFWOOV|4090|8428|3317
39749993|BUY5GET1|National|2018-12-18 13:13:29.000000|Dylan Hardacre|1|0.44|in-store|Paypal|2.44|193|YRKMUNTU2O|4489|8385|430
34537851||National|2018-11-14 12:42:52.000000|Phil Stewart|1|0.15|mobile-app|Apple Pay|3.15|565|B08BTUZH9K|4178|8400|1904
35303010|BOGO|One-time Personal|2019-08-16 13:50:59.000000|Sonia Grant|5|1.04|drive-thru|Paypal|5.04|442|KLR29DA6MW|4027|8662|112
39763196||One-time Personal|2018-12-28 14:22:16.000000|Ruth Pullman|4|1.81|call-in|Cash|3.81|566|EUVASNQYJY|4487|8141|1841
35124556|10%OFF|Regional|2019-04-15 11:44:07.000000|Bella Langdon|4|2.88|mobile-app|Cash|8.88|62|IUMRZ0H7FH|4034|8571|3504
34198254||Multi-Use Personal|2019-08-22 13:05:51.000000|Lisa Thomson|4|0.69|in-store|Google Pay|3.69|542|EEHB0GSWMD|4084|8122|3320
36153022|BUY5GET1|One-time Personal|2019-07-26 06:41:21.000000|Gavin Hamilton|1|1.42|mobile-app|Credit Card|7.42|311|UI2UHGFDQI|4523|8680|3864
36637732|10%OFF|One-time Personal|2019-03-30 13:14:50.000000|Amanda Allan|1|1.75|drive-thru|Apple Pay|8.75|337|DX7GTVAQWL|4096|8986|1977
